CP000031,GenBank,gene,3421230,3421697,.,+,1,"Name=rnhA ;rnhA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3212
CP000031,GenBank,gene,3421694,3422323,.,+,1,"Name=SPO3213 ;SPO3213,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3213
CP000031,GenBank,gene,3422390,3422629,.,-,1,"Name=SPO3214 ;SPO3214,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3214
CP000031,GenBank,gene,3422631,3422873,.,-,1,"Name=SPO3215 ;SPO3215,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3215
CP000031,GenBank,gene,3422881,3423786,.,-,1,"Name=fmt ;fmt,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3216
CP000031,GenBank,gene,3423791,3424288,.,-,1,"Name=def-1 ;def-1,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3217
CP000031,GenBank,gene,3424285,3424782,.,-,1,"Name=def-2 ;def-2,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3218
CP000031,GenBank,gene,3424779,3425297,.,-,1,"Name=def-3 ;def-3,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3219
CP000031,GenBank,gene,3425397,3426569,.,+,1,"Name=SPO3220 ;SPO3220,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3220
CP000031,GenBank,gene,3426641,3426991,.,-,1,"Name=SPO3221 ;SPO3221,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3221
CP000031,GenBank,gene,3427194,3428183,.,+,1,"Name=SPO3222 ;SPO3222,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3222
CP000031,GenBank,gene,3428165,3428527,.,-,1,"Name=SPO3223 ;SPO3223,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3223
CP000031,GenBank,gene,3428713,3429702,.,+,1,"Name=cobC ;cobC,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3224
CP000031,GenBank,gene,3429699,3430619,.,+,1,"Name=cobD ;cobD,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3225
CP000031,GenBank,gene,3430651,3431814,.,+,1,"Name=SPO3226 ;SPO3226,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3226
CP000031,GenBank,gene,3431824,3432186,.,-,1,"Name=SPO3227 ;SPO3227,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3227
CP000031,GenBank,gene,3432243,3435698,.,-,1,"Name=SPO3228 ;SPO3228,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3228
CP000031,GenBank,gene,3435827,3436243,.,-,1,"Name=SPO3229 ;SPO3229,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3229
CP000031,GenBank,gene,3436263,3437471,.,-,1,"Name=SPO3230 ;SPO3230,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3230
CP000031,GenBank,gene,3437625,3438395,.,+,1,"Name=pdhR ;pdhR,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3231
CP000031,GenBank,gene,3438395,3438883,.,+,1,"Name=SPO3232 ;SPO3232,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3232
CP000031,GenBank,gene,3438993,3439565,.,-,1,"Name=atpF ;atpF,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3233
CP000031,GenBank,gene,3439571,3440116,.,-,1,"Name=SPO3234 ;SPO3234,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3234
CP000031,GenBank,gene,3440203,3440427,.,-,1,"Name=atpE ;atpE,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3235
CP000031,GenBank,gene,3440504,3441274,.,-,1,"Name=atpB ;atpB,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3236
CP000031,GenBank,gene,3441277,3441630,.,-,1,"Name=atpI ;atpI,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3237
CP000031,GenBank,gene,3441852,3442193,.,+,1,"Name=SPO3238 ;SPO3238,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3238
CP000031,GenBank,gene,3442203,3443102,.,-,1,"Name=SPO3239 ;SPO3239,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3239
CP000031,GenBank,gene,3443090,3443968,.,-,1,"Name=SPO3240 ;SPO3240,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3240
CP000031,GenBank,gene,3444131,3444877,.,+,1,"Name=SPO3241 ;SPO3241,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3241
CP000031,GenBank,gene,3444927,3445490,.,-,1,"Name=SPO3242 ;SPO3242,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3242
CP000031,GenBank,gene,3445786,3446838,.,+,1,"Name=nadA ;nadA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3243
CP000031,GenBank,gene,3446846,3448396,.,+,1,"Name=SPO3244 ;SPO3244,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3244
CP000031,GenBank,gene,3448411,3449259,.,+,1,"Name=nadC ;nadC,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3245
CP000031,GenBank,gene,3449526,3451058,.,+,1,"Name=ffh ;ffh,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3246
CP000031,GenBank,gene,3451060,3451602,.,+,1,"Name=SPO3247 ;SPO3247,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3247
CP000031,GenBank,gene,3451599,3452135,.,+,1,"Name=SPO3248 ;SPO3248,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3248
CP000031,GenBank,gene,3452132,3452641,.,+,1,"Name=SPO3249 ;SPO3249,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3249
CP000031,GenBank,gene,3452638,3453156,.,+,1,"Name=SPO3250 ;SPO3250,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3250
CP000031,GenBank,gene,3453153,3453755,.,+,1,"Name=SPO3251 ;SPO3251,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3251
CP000031,GenBank,gene,3453760,3454056,.,+,1,"Name=SPO3252 ;SPO3252,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3252
CP000031,GenBank,gene,3454121,3454486,.,+,1,"Name=rpsP ;rpsP,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3253
CP000031,GenBank,gene,3454498,3455133,.,+,1,"Name=bluB ;bluB,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3254
CP000031,GenBank,gene,3455280,3455783,.,+,1,"Name=rimM ;rimM,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3255
CP000031,GenBank,gene,3456320,3456541,.,-,1,"Name=rpmE ;rpmE,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3256
CP000031,GenBank,gene,3456553,3456936,.,-,1,"Name=rplS ;rplS,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3257
CP000031,GenBank,gene,3457338,3458147,.,+,1,"Name=SPO3258 ;SPO3258,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3258
CP000031,GenBank,gene,3458258,3458989,.,+,1,"Name=trmD ;trmD,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3259
CP000031,GenBank,gene,3459022,3459804,.,+,1,"Name=SPO3260 ;SPO3260,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3260
CP000031,GenBank,gene,3459927,3460595,.,-,1,"Name=SPO3261 ;SPO3261,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3261
CP000031,GenBank,gene,3460695,3461153,.,+,1,"Name=SPO3262 ;SPO3262,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3262
CP000031,GenBank,gene,3461159,3461611,.,+,1,"Name=SPO3263 ;SPO3263,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3263
CP000031,GenBank,gene,3461949,3462025,.,-,1,"Name=SPO_tRNA-Met-3 ;SPO_tRNA-Met-3,*gbkey: Gene,*gene_biotype: tRNA",locus_tag=SPO_tRNA-Met-3
CP000031,GenBank,gene,3462068,3462185,.,-,1,"Name=rrfE ;rrfE,*gbkey: Gene,*gene_biotype: rRNA",locus_tag=SPO_Sp5SE
CP000031,GenBank,gene,3462389,3465283,.,-,1,"Name=rrlB ;rrlB,*gbkey: Gene,*gene_biotype: rRNA",locus_tag=SPO_Sp23SB
CP000031,GenBank,gene,3465733,3465808,.,-,1,"Name=SPO_tRNA-Ala-2 ;SPO_tRNA-Ala-2,*gbkey: Gene,*gene_biotype: tRNA",locus_tag=SPO_tRNA-Ala-2
CP000031,GenBank,gene,3465882,3465958,.,-,1,"Name=SPO_tRNA-Ile-2 ;SPO_tRNA-Ile-2,*gbkey: Gene,*gene_biotype: tRNA",locus_tag=SPO_tRNA-Ile-2
CP000031,GenBank,gene,3466174,3467628,.,-,1,"Name=rrsB ;rrsB,*gbkey: Gene,*gene_biotype: rRNA",locus_tag=SPO_Sp16SB
CP000031,GenBank,gene,3468355,3468951,.,-,1,"Name=SPO3270 ;SPO3270,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3270
CP000031,GenBank,gene,3468955,3469854,.,-,1,"Name=msrP ;msrP,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3271
CP000031,GenBank,gene,3469961,3471547,.,-,1,"Name=SPO3272 ;SPO3272,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3272
CP000031,GenBank,gene,3471513,3472064,.,+,1,"Name=SPO3273 ;SPO3273,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3273
CP000031,GenBank,gene,3472118,3472558,.,+,1,"Name=SPO3274 ;SPO3274,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3274
CP000031,GenBank,gene,3472562,3473257,.,-,1,"Name=SPO3275 ;SPO3275,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3275
CP000031,GenBank,gene,3473440,3476058,.,-,1,"Name=clpB ;clpB,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3276
CP000031,GenBank,gene,3476262,3476534,.,+,1,"Name=SPO3277 ;SPO3277,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3277
CP000031,GenBank,gene,3476654,3477376,.,+,1,"Name=pyrF ;pyrF,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3278
CP000031,GenBank,gene,3477702,3478151,.,-,1,"Name=SPO3279 ;SPO3279,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3279
CP000031,GenBank,gene,3478220,3479482,.,+,1,"Name=SPO3280 ;SPO3280,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3280
CP000031,GenBank,gene,3479531,3480028,.,+,1,"Name=SPO3281 ;SPO3281,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3281
CP000031,GenBank,gene,3480045,3480905,.,-,1,"Name=SPO3282 ;SPO3282,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3282
CP000031,GenBank,gene,3481056,3481130,.,+,1,"Name=SPO_tRNA-Val-4 ;SPO_tRNA-Val-4,*gbkey: Gene,*gene_biotype: tRNA",locus_tag=SPO_tRNA-Val-4
CP000031,GenBank,gene,3481196,3481333,.,+,1,"Name=rpmJ ;rpmJ,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3284
CP000031,GenBank,gene,3481439,3483043,.,+,1,"Name=SPO3285 ;SPO3285,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3285
CP000031,GenBank,gene,3483229,3484836,.,+,1,"Name=atsA ;atsA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3286
CP000031,GenBank,gene,3484901,3485950,.,+,1,"Name=SPO3287 ;SPO3287,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3287
CP000031,GenBank,gene,3486028,3487725,.,-,1,"Name=SPO3288 ;SPO3288,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3288
CP000031,GenBank,gene,3487869,3489086,.,-,1,"Name=SPO3289 ;SPO3289,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3289
CP000031,GenBank,gene,3489101,3489937,.,-,1,"Name=SPO3290 ;SPO3290,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3290
CP000031,GenBank,gene,3490048,3491331,.,-,1,"Name=SPO3291 ;SPO3291,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3291
CP000031,GenBank,gene,3491414,3492490,.,-,1,"Name=SPO3292 ;SPO3292,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3292
CP000031,GenBank,gene,3492494,3492751,.,-,1,"Name=SPO3293 ;SPO3293,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3293
CP000031,GenBank,gene,3492830,3493816,.,-,1,"Name=SPO3294 ;SPO3294,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3294
CP000031,GenBank,gene,3493858,3494742,.,-,1,"Name=SPO3295 ;SPO3295,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3295
CP000031,GenBank,gene,3494770,3496743,.,-,1,"Name=SPO3296 ;SPO3296,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3296
CP000031,GenBank,gene,3497064,3498962,.,+,1,"Name=SPO3297 ;SPO3297,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3297
CP000031,GenBank,gene,3498959,3499666,.,+,1,"Name=SPO3298 ;SPO3298,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3298
CP000031,GenBank,gene,3499653,3500237,.,-,1,"Name=SPO3299 ;SPO3299,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3299
CP000031,GenBank,gene,3500351,3500743,.,+,1,"Name=SPO3300 ;SPO3300,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3300
CP000031,GenBank,gene,3500753,3501619,.,-,1,"Name=SPO3301 ;SPO3301,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3301
CP000031,GenBank,gene,3501637,3502005,.,+,1,"Name=SPO3302 ;SPO3302,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3302
CP000031,GenBank,gene,3502015,3502710,.,-,1,"Name=SPO3303 ;SPO3303,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3303
CP000031,GenBank,gene,3502810,3503994,.,-,1,"Name=SPO3304 ;SPO3304,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3304
CP000031,GenBank,gene,3504158,3504808,.,+,1,"Name=SPO3305 ;SPO3305,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3305
CP000031,GenBank,gene,3504818,3505432,.,+,1,"Name=SPO3306 ;SPO3306,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3306
CP000031,GenBank,gene,3505447,3506499,.,+,1,"Name=lkr ;lkr,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3307
CP000031,GenBank,gene,3506496,3506747,.,+,1,"Name=SPO3308 ;SPO3308,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3308
CP000031,GenBank,gene,3506761,3507903,.,+,1,"Name=SPO3309 ;SPO3309,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3309
CP000031,GenBank,gene,3508014,3508331,.,-,1,"Name=SPO3310 ;SPO3310,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3310
CP000031,GenBank,gene,3508494,3509567,.,+,1,"Name=SPO3311 ;SPO3311,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3311
CP000031,GenBank,gene,3509564,3510331,.,+,1,"Name=SPO3312 ;SPO3312,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3312
CP000031,GenBank,gene,3510355,3510924,.,-,1,"Name=SPO3313 ;SPO3313,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3313
CP000031,GenBank,gene,3511103,3512935,.,+,1,"Name=ilvD ;ilvD,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3314
CP000031,GenBank,gene,3513085,3514014,.,-,1,"Name=SPO3315 ;SPO3315,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3315
CP000031,GenBank,gene,3514115,3515083,.,+,1,"Name=SPO3316 ;SPO3316,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3316
CP000031,GenBank,gene,3515104,3515523,.,-,1,"Name=SPO3316a ;SPO3316a,*Note Novel gene detected by proteogenomics,*Note SPO_PG039%3B not identified in other Roseobacter strains,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3316a
CP000031,GenBank,gene,3515657,3516214,.,+,1,"Name=SPO3317 ;SPO3317,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3317
CP000031,GenBank,gene,3516230,3517048,.,-,1,"Name=SPO3318 ;SPO3318,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3318
CP000031,GenBank,gene,3517196,3518773,.,+,1,"Name=SPO3319 ;SPO3319,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3319
CP000031,GenBank,gene,3518855,3519499,.,-,1,"Name=SPO3320 ;SPO3320,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3320
CP000031,GenBank,gene,3519510,3519776,.,-,1,"Name=SPO3321 ;SPO3321,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3321
CP000031,GenBank,gene,3519778,3521127,.,-,1,"Name=SPO3322 ;SPO3322,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3322
CP000031,GenBank,gene,3521988,3523925,.,-,1,"Name=SPO3323 ;SPO3323,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3323
CP000031,GenBank,gene,3523993,3525114,.,-,1,"Name=SPO3324 ;SPO3324,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3324
CP000031,GenBank,gene,3525529,3526608,.,-,1,"Name=SPO3325 ;SPO3325,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3325
CP000031,GenBank,gene,3526798,3527139,.,+,1,"Name=SPO3326 ;SPO3326,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3326
CP000031,GenBank,gene,3527200,3528417,.,-,1,"Name=SPO3327 ;SPO3327,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3327
CP000031,GenBank,gene,3528637,3530148,.,+,1,"Name=gabD-2 ;gabD-2,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3328
CP000031,GenBank,gene,3530155,3530556,.,-,1,"Name=SPO3329 ;SPO3329,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3329
CP000031,GenBank,gene,3530656,3532914,.,-,1,"Name=rnr ;rnr,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3330
CP000031,GenBank,gene,3532946,3533557,.,-,1,"Name=SPO3331 ;SPO3331,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3331
CP000031,GenBank,gene,3533567,3534709,.,-,1,"Name=dapE ;dapE,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3332
CP000031,GenBank,gene,3535003,3536589,.,+,1,"Name=SPO3333 ;SPO3333,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3333
CP000031,GenBank,gene,3536516,3537685,.,+,1,"Name=SPO3334 ;SPO3334,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3334
CP000031,GenBank,gene,3537824,3538909,.,+,1,"Name=SPO3335 ;SPO3335,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3335
CP000031,GenBank,gene,3538916,3539257,.,-,1,"Name=SPO3336 ;SPO3336,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3336
CP000031,GenBank,gene,3539331,3540158,.,-,1,"Name=dapD ;dapD,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3337
CP000031,GenBank,gene,3540255,3541211,.,-,1,"Name=bioB ;bioB,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3338
CP000031,GenBank,gene,3541204,3541791,.,-,1,"Name=SPO3339 ;SPO3339,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3339
CP000031,GenBank,gene,3541915,3542514,.,-,1,"Name=SPO3340 ;SPO3340,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3340
CP000031,GenBank,gene,3542560,3543480,.,-,1,"Name=SPO3341 ;SPO3341,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3341
CP000031,GenBank,gene,3543536,3544411,.,+,1,"Name=SPO3342 ;SPO3342,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3342
CP000031,GenBank,gene,3544427,3544699,.,-,1,"Name=SPO3343 ;SPO3343,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3343
CP000031,GenBank,gene,3544904,3545989,.,+,1,"Name=SPO3344 ;SPO3344,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3344
CP000031,GenBank,gene,3545992,3546417,.,-,1,"Name=SPO3345 ;SPO3345,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3345
CP000031,GenBank,gene,3546455,3547636,.,-,1,"Name=SPO3346 ;SPO3346,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3346
CP000031,GenBank,gene,3547806,3548192,.,-,1,"Name=SPO3347 ;SPO3347,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3347
CP000031,GenBank,gene,3548228,3548767,.,-,1,"Name=SPO3348 ;SPO3348,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3348
CP000031,GenBank,gene,3548949,3549947,.,+,1,"Name=SPO3349 ;SPO3349,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3349
CP000031,GenBank,gene,3549954,3550268,.,-,1,"Name=SPO3350 ;SPO3350,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3350
CP000031,GenBank,gene,3550305,3550739,.,-,1,"Name=SPO3351 ;SPO3351,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3351
CP000031,GenBank,gene,3550727,3551074,.,-,1,"Name=SPO3352 ;SPO3352,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3352
CP000031,GenBank,gene,3551100,3552008,.,-,1,"Name=serB-2 ;serB-2,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3353
CP000031,GenBank,gene,3552341,3553522,.,+,1,"Name=SPO3354 ;SPO3354,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3354
CP000031,GenBank,gene,3553610,3555205,.,+,1,"Name=serA ;serA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3355
CP000031,GenBank,gene,3555258,3555641,.,-,1,"Name=SPO3356 ;SPO3356,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3356
CP000031,GenBank,gene,3555747,3556742,.,+,1,"Name=SPO3357 ;SPO3357,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3357
CP000031,GenBank,gene,3556739,3557473,.,+,1,"Name=SPO3358 ;SPO3358,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3358
CP000031,GenBank,gene,3557546,3558589,.,-,1,"Name=tdh ;tdh,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3359
CP000031,GenBank,gene,3558589,3559773,.,-,1,"Name=kbl ;kbl,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3360
CP000031,GenBank,gene,3559869,3561107,.,-,1,"Name=SPO3361 ;SPO3361,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3361
CP000031,GenBank,gene,3561165,3563030,.,-,1,"Name=mutL ;mutL,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3362
CP000031,GenBank,gene,3563299,3564228,.,-,1,"Name=sitD ;sitD,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3363
CP000031,GenBank,gene,3564225,3565430,.,-,1,"Name=sitC ;sitC,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3364
CP000031,GenBank,gene,3565435,3566238,.,-,1,"Name=sitB ;sitB,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3365
CP000031,GenBank,gene,3566242,3567195,.,-,1,"Name=sitA ;sitA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3366
CP000031,GenBank,gene,3567395,3568384,.,+,1,"Name=deoC ;deoC,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3367
CP000031,GenBank,gene,3568471,3570804,.,+,1,"Name=SPO3368 ;SPO3368,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3368
CP000031,GenBank,gene,3570832,3571644,.,+,1,"Name=SPO3369 ;SPO3369,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3369
CP000031,GenBank,gene,3571742,3573052,.,-,1,"Name=SPO3370 ;SPO3370,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3370
CP000031,GenBank,gene,3573049,3574398,.,-,1,"Name=SPO3371 ;SPO3371,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3371
CP000031,GenBank,gene,3574471,3575043,.,-,1,"Name=SPO3372 ;SPO3372,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3372
CP000031,GenBank,gene,3575040,3575513,.,-,1,"Name=lspA ;lspA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3373
CP000031,GenBank,gene,3575513,3577102,.,-,1,"Name=purH ;purH,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3374
CP000031,GenBank,gene,3577125,3578846,.,-,1,"Name=SPO3375 ;SPO3375,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3375
CP000031,GenBank,gene,3578934,3580205,.,-,1,"Name=SPO3376 ;SPO3376,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3376
CP000031,GenBank,gene,3580300,3580482,.,+,1,"Name=SPO3377 ;SPO3377,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3377
CP000031,GenBank,gene,3580570,3581742,.,+,1,"Name=SPO3378 ;SPO3378,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3378
CP000031,GenBank,gene,3581739,3582581,.,-,1,"Name=SPO3379 ;SPO3379,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3379
CP000031,GenBank,gene,3582703,3583839,.,+,1,"Name=SPO3380 ;SPO3380,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3380
CP000031,GenBank,gene,3583836,3584426,.,+,1,"Name=SPO3381 ;SPO3381,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3381
CP000031,GenBank,gene,3584579,3586018,.,-,1,"Name=SPO3382 ;SPO3382,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3382
CP000031,GenBank,gene,3586240,3586893,.,+,1,"Name=SPO3383 ;SPO3383,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO3383
